"species","long","lat"
"Larus.atricilla",12.494299,57.935413
"Larus.atricilla",12.494299,57.935413
"Larus.atricilla",12.494299,57.935413
"Larus.atricilla",12.494299,57.935413
"Larus.atricilla",12.494299,57.935413
"Larus.atricilla",12.494299,57.935413
"Larus.atricilla",12.494299,57.935413
"Larus.atricilla",12.494299,57.935413
"Larus.atricilla",12.494299,57.935413
"Larus.atricilla",12.494299,57.935413
"Larus.atricilla",12.494299,57.935413
"Larus.atricilla",12.494299,57.935413
"Larus.atricilla",12.494299,57.935413
"Larus.atricilla",12.494299,57.935413
"Larus.atricilla",6.75,52.15
"Larus.atricilla",5.9,51.95
"Larus.atricilla",5.9,51.95
"Larus.atricilla",5.9,51.95
"Larus.atricilla",5.9,51.95
"Larus.atricilla",5.9,51.95
"Larus.atricilla",5.9,51.95
"Larus.atricilla",5.9,51.95
"Larus.atricilla",5.9,51.95
"Larus.atricilla",5.9,51.95
"Larus.atricilla",5.9,51.95
"Larus.atricilla",5.9,51.95
"Larus.atricilla",5.9,51.95
"Larus.atricilla",5.9,51.95
"Larus.atricilla",5.9,51.95
"Larus.atricilla",2.779024,41.652334
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.5,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.6,53.2
"Larus.atricilla",6.6,53.15
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.6,53.15
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.6,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.5,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.6,53.15
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.atricilla",6.55,53.2
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",14.345745,55.553821
"Larus.michahellis",13.362305,55.337753
"Larus.michahellis",13.098712,55.381907
"Larus.michahellis",13.098712,55.381907
"Larus.michahellis",12.702735,56.218633
"Larus.michahellis",12.71585,56.223313
"Larus.michahellis",12.69872,56.223483
"Larus.michahellis",12.71585,56.223313
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",16.394622,56.205299
"Larus.michahellis",16.394622,56.205299
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",16.394622,56.205299
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",14.349554,55.562072
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",16.394622,56.205299
"Larus.michahellis",16.398889,56.19531
"Larus.michahellis",15.315027,56.186283
"Larus.michahellis",13.739777,56.199153
"Larus.michahellis",13.414785,55.353522
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",16.394622,56.205299
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",14.349302,55.563423
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",16.394622,56.205299
"Larus.michahellis",14.733179,56.003784
"Larus.michahellis",13.739777,56.199153
"Larus.michahellis",15.651994,58.433669
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",13.739777,56.199153
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",13.098712,55.381907
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",16.394622,56.205299
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",12.901928,55.751467
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",12.901928,55.751467
"Larus.michahellis",15.788996,56.01303
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",13.058989,55.660213
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",14.357369,55.558206
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",16.394622,56.205299
"Larus.michahellis",16.394622,56.205299
"Larus.michahellis",16.394622,56.205299
"Larus.michahellis",12.745773,55.989748
"Larus.michahellis",12.711574,56.164235
"Larus.michahellis",16.394622,56.205299
"Larus.michahellis",14.348619,55.561803
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",16.394622,56.205299
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",15.301301,56.175628
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",16.399329,56.196425
"Larus.michahellis",16.394622,56.205299
"Larus.michahellis",15.651994,58.433669
"Larus.michahellis",12.894238,56.28413
"Larus.michahellis",12.812042,55.364669
"Larus.michahellis",6.15,52.2
"Larus.michahellis",4.45,51.85
"Larus.michahellis",5.8,51.85
"Larus.michahellis",6.05,51.5
"Larus.michahellis",4.4,51.85
"Larus.michahellis",4.5,51.85
"Larus.michahellis",4.6,51.8
"Larus.michahellis",5.7,50.9
"Larus.michahellis",5.05,52.05
"Larus.michahellis",5.05,52.05
"Larus.michahellis",4.5,51.75
"Larus.michahellis",5.15,51.9
"Larus.michahellis",6.55,53.15
"Larus.michahellis",4.6,51.8
"Larus.michahellis",5.95,51.6
"Larus.michahellis",4.3,51.7
"Larus.michahellis",4.6,51.8
"Larus.michahellis",5.75,53.15
"Larus.michahellis",4.6,51.8
"Larus.michahellis",5.75,53.15
"Larus.michahellis",6.15,52.2
"Larus.michahellis",4.6,51.8
"Larus.michahellis",5.05,52.05
"Larus.michahellis",5.85,51.15
"Larus.michahellis",5.15,52
"Larus.michahellis",5.25,53.4
"Larus.michahellis",4.8,52.35
"Larus.michahellis",4.45,51.9
"Larus.michahellis",6.05,51.5
"Larus.michahellis",4.6,51.8
"Larus.michahellis",5.05,52.05
"Larus.michahellis",4.5,51.85
"Larus.michahellis",4.4,52.2
"Larus.michahellis",4.6,51.8
"Larus.michahellis",5.2,51.95
"Larus.michahellis",4.6,51.8
"Larus.michahellis",5.95,51.6
"Larus.michahellis",5.1,51.95
"Larus.michahellis",4.45,51.9
"Larus.michahellis",5.45,51.75
"Larus.michahellis",5.95,51.85
"Larus.michahellis",4.55,51.95
"Larus.michahellis",5.95,51.9
"Larus.michahellis",5.05,51.7
"Larus.michahellis",4.6,51.85
"Larus.michahellis",4.6,51.85
"Larus.michahellis",4.55,51.8
"Larus.michahellis",4.8,51.9
"Larus.michahellis",5.8,51.7
"Larus.michahellis",4.6,51.85
"Larus.michahellis",4.6,51.85
"Larus.michahellis",4.6,51.85
"Larus.michahellis",4.6,51.85
"Larus.michahellis",4.8,51.9
"Larus.michahellis",4.6,51.85
"Larus.michahellis",4.55,51.8
"Larus.michahellis",4.4,52.05
"Larus.michahellis",4.5,51.9
"Larus.michahellis",4.5,51.9
"Larus.michahellis",5.8,51.7
"Larus.michahellis",4.5,51.9
"Larus.michahellis",5.45,52.2
"Larus.michahellis",4.65,51.8
"Larus.michahellis",5.85,51.7
"Larus.michahellis",4.65,51.8
"Larus.michahellis",5.8,51.7
"Larus.michahellis",5.8,51.7
"Larus.michahellis",5.8,51.7
"Larus.michahellis",5.2,51.95
"Larus.michahellis",5.4,52.5
"Larus.michahellis",6.55,53.15
"Larus.michahellis",6.15,51.45
"Larus.michahellis",6,51.7
"Larus.michahellis",6.15,51.4
"Larus.michahellis",4.6,51.8
"Larus.michahellis",5.05,52.05
"Larus.michahellis",6.05,51.5
"Larus.michahellis",4.7,51.7
"Larus.michahellis",4.5,51.85
"Larus.michahellis",4.5,51.9
"Larus.michahellis",5.45,51.75
"Larus.michahellis",4.45,51.85
"Larus.michahellis",4.5,51.9
"Larus.michahellis",5.5,51.75
"Larus.michahellis",5.5,52.25
"Larus.michahellis",5.4,52.5
"Larus.michahellis",4.8,51.75
"Larus.michahellis",5.15,52
"Larus.michahellis",5.95,51.6
"Larus.michahellis",4.6,51.8
"Larus.michahellis",4.6,51.8
"Larus.michahellis",5,52.1
"Larus.michahellis",4.45,51.85
"Larus.michahellis",4.5,51.9
"Larus.michahellis",3.4,51.5
"Larus.michahellis",4.32386,51.19641
"Larus.michahellis",4.18192,51.2429
"Larus.michahellis",4.32515,51.24136
"Larus.michahellis",5.18416,51.22848
"Larus.michahellis",3.96238,51.02009
"Larus.michahellis",4.38731,50.92589
"Larus.michahellis",4.32386,51.19641
"Larus.michahellis",4.66695,50.78733
"Larus.michahellis",4.38731,50.92589
"Larus.michahellis",3.46117,50.79833
"Larus.michahellis",3.53365,50.93291
"Larus.michahellis",4.38731,50.92589
"Larus.michahellis",5.316,51.0011
"Larus.michahellis",4.66695,50.78733
"Larus.michahellis",5.74574,51.03676
"Larus.michahellis",4.66695,50.78733
"Larus.michahellis",4.66695,50.78733
"Larus.michahellis",4.53102,50.96906
"Larus.michahellis",2.89254,51.24882
"Larus.michahellis",4.18192,51.2429
"Larus.michahellis",3.67791,51.06705
"Larus.michahellis",4.88144,50.82904
"Larus.michahellis",3.53211,50.79803
"Larus.michahellis",3.53211,50.79803
"Larus.michahellis",4.38597,50.88094
"Larus.michahellis",4.66695,50.78733
"Larus.michahellis",3.75072,51.15653
"Larus.michahellis",3.67791,51.06705
"Larus.michahellis",2.96422,51.2039
"Larus.michahellis",3.75072,51.15653
"Larus.michahellis",4.66695,50.78733
"Larus.michahellis",3.46117,50.79833
"Larus.michahellis",4.88144,50.82904
"Larus.michahellis",4.32129,51.10652
"Larus.michahellis",3.96238,51.02009
"Larus.michahellis",4.66695,50.78733
"Larus.michahellis",2.74975,51.15868
"Larus.michahellis",5.1715,50.95891
"Larus.michahellis",4.18192,51.2429
"Larus.michahellis",4.24988,51.1073
"Larus.michahellis",5.1715,50.95891
"Larus.michahellis",2.96418,51.24886
"Larus.michahellis",5.74574,51.03676
"Larus.michahellis",2.74975,51.15868
"Larus.michahellis",4.54599,51.41851
"Larus.michahellis",4.82454,51.18968
"Larus.michahellis",4.46266,51.05987
"Larus.michahellis",3.46117,50.79833
"Larus.michahellis",3.03575,51.15894
"Larus.michahellis",5.1715,50.95891
"Larus.michahellis",5.316,51.0011
"Larus.michahellis",3.53365,50.93291
"Larus.michahellis",5.1715,50.95891
"Larus.michahellis",3.53211,50.79803
"Larus.michahellis",5.316,51.0011
"Larus.michahellis",5.82243,51.12488
"Larus.michahellis",4.17848,51.10804
"Larus.michahellis",4.54599,51.41851
"Larus.michahellis",5.1715,50.95891
"Larus.michahellis",4.38731,50.92589
"Larus.michahellis",2.89254,51.24882
"Larus.michahellis",3.46117,50.79833
"Larus.michahellis",5.1715,50.95891
"Larus.michahellis",3.03575,51.15894
"Larus.michahellis",2.75096,50.93387
"Larus.michahellis",3.53365,50.93291
"Larus.michahellis",3.96238,51.02009
"Larus.michahellis",4.66695,50.78733
"Larus.michahellis",3.53365,50.93291
"Larus.michahellis",5.1715,50.95891
"Larus.michahellis",5.1715,50.95891
"Larus.michahellis",2.74975,51.15868
"Larus.michahellis",3.262,42.34
"Larus.michahellis",2.55,41.637
"Larus.michahellis",3.128,42.034
"Larus.michahellis",0.645,41.551
"Larus.michahellis",2.946,41.8
"Larus.michahellis",2.608,41.988
"Larus.michahellis",3.019,41.836
"Larus.michahellis",3.007,41.764
"Larus.michahellis",3.201,42.331
"Larus.michahellis",2.3,41.482
"Larus.michahellis",2.259,41.933
"Larus.michahellis",2.247,41.923
"Larus.michahellis",2.85,41.701
"Larus.michahellis",2.195,42.202
"Larus.michahellis",2.498,42.177
"Larus.michahellis",0.747,40.661
"Larus.michahellis",1.634,41.26
"Larus.michahellis",0.744,40.742
"Larus.michahellis",2.047,41.553
"Larus.michahellis",2.923,41.719
"Larus.michahellis",0.73,40.823
"Larus.michahellis",1.611,41.188
"Larus.michahellis",2.276,41.464
"Larus.michahellis",2.087,41.283
"Larus.michahellis",0.602,40.757
"Larus.michahellis",3.067,42.286
"Larus.michahellis",2.179,41.536
"Larus.michahellis",0.536,41.557
"Larus.michahellis",2.971,41.809
"Larus.michahellis",0.554,40.774
"Larus.michahellis",1.177,41.794
"Larus.michahellis",2.189,41.716
"Larus.michahellis",2.296,41.888
"Larus.michahellis",2.295,41.924
"Larus.michahellis",1.244,41.102
"Larus.michahellis",0.665,41.659
"Larus.michahellis",2.372,41.51
"Larus.michahellis",2.098,41.337
"Larus.michahellis",0.767,41.823
"Larus.michahellis",2.063,41.274
"Larus.michahellis",0.841,41.762
"Larus.michahellis",1.801,41.235
"Larus.michahellis",0.722,40.705
"Larus.michahellis",2.575,41.583
"Larus.michahellis",3.116,42.349
"Larus.michahellis",2.217,41.446
"Larus.michahellis",3.104,42.349
"Larus.michahellis",3.176,42.043
"Larus.michahellis",0.723,40.687
"Larus.michahellis",3.055,41.962
"Larus.michahellis",2.201,41.707
"Larus.michahellis",2.241,41.428
"Larus.michahellis",0.836,41.563
"Larus.michahellis",2.898,42.043
"Larus.michahellis",0.733,40.724
"Larus.michahellis",2.228,41.527
"Larus.michahellis",2.353,42.14
"Larus.michahellis",0.538,41.503
"Larus.michahellis",2.179,41.563
"Larus.michahellis",3.104,42.151
"Larus.michahellis",2.825,42.34
"Larus.michahellis",2.826,41.917
"Larus.michahellis",3.286,42.259
"Larus.michahellis",0.723,40.66
"Larus.michahellis",0.706,40.813
"Larus.michahellis",0.429,41.249
"Larus.michahellis",1.813,41.235
"Larus.michahellis",2.36,41.51
"Larus.michahellis",2.167,41.608
"Larus.michahellis",2.252,41.446
"Larus.michahellis",0.699,40.678
"Larus.michahellis",1.104,41.424
"Larus.michahellis",0.592,40.712
"Larus.michahellis",2.146,41.382
"Larus.michahellis",2.419,41.528
"Larus.michahellis",1.695,41.207
"Larus.michahellis",2.075,41.292
"Larus.michahellis",2.934,42.313
"Larus.michahellis",2.182,41.365
"Larus.michahellis",0.827,41.833
"Larus.michahellis",2.753,42.124
"Larus.michahellis",2.455,41.537
"Larus.michahellis",2.263,41.572
"Larus.michahellis",6.15,51.5
"Larus.michahellis",6.15,51.45
"Larus.michahellis",6.15,51.45
"Larus.michahellis",6.15,51.45
"Larus.michahellis",4.75,51.9
"Larus.michahellis",5.55,52.3
"Larus.michahellis",5.15,52.7
"Larus.michahellis",5.9,51.95
"Larus.michahellis",6.15,51.5
"Larus.michahellis",4.75,52
"Larus.michahellis",5.6,52.15
"Larus.michahellis",5.6,52.15
"Larus.michahellis",6,51.55
"Larus.michahellis",5.6,52.15
"Larus.michahellis",6,51.55
"Larus.michahellis",5.95,51.95
"Larus.michahellis",5.75,51.05
"Larus.michahellis",5.95,51.95
"Larus.michahellis",4.4,51.85
"Larus.michahellis",4.65,52.1
"Larus.michahellis",6.15,51.5
"Larus.michahellis",5.2,52.4
"Larus.michahellis",4.65,52.1
"Larus.michahellis",4.5,51.85
"Larus.michahellis",4.55,52.45
"Larus.michahellis",5.65,51.75
"Larus.michahellis",5.9,51.95
"Larus.michahellis",5.65,50.85
"Larus.michahellis",6.05,51.55
"Larus.michahellis",6.15,51.4
"Larus.michahellis",6.8,52.2
"Larus.michahellis",6.15,51.4
"Larus.michahellis",4.4,52.2
"Larus.michahellis",6.15,51.4
"Larus.michahellis",5.15,52
"Larus.michahellis",5.15,52
"Larus.michahellis",5.1,52
"Larus.michahellis",5.95,51.85
"Larus.michahellis",4.65,52.1
"Larus.michahellis",5.95,51.85
"Larus.michahellis",6.05,51.55
"Larus.michahellis",6.05,51.55
"Larus.michahellis",6.05,51.55
"Larus.michahellis",5.85,51.15
"Larus.michahellis",5.45,52.2
"Larus.michahellis",5.9,51.15
"Larus.michahellis",4.65,52.1
"Larus.michahellis",5.85,51.15
"Larus.michahellis",5.65,51.75
"Larus.michahellis",4.4,52.05
"Larus.michahellis",4.4,52.05
"Larus.michahellis",4.45,51.85
"Larus.michahellis",4.5,51.85
"Larus.michahellis",4.45,51.9
"Larus.michahellis",5.6,52.15
"Larus.michahellis",5.15,51.9
"Larus.michahellis",3.53211,50.79803
"Larus.michahellis",4.53547,51.1039
"Larus.michahellis",4.38731,50.92589
"Larus.michahellis",4.38731,50.92589
"Larus.michahellis",4.38731,50.92589
"Larus.michahellis",3.46117,50.79833
"Larus.michahellis",3.53211,50.79803
"Larus.michahellis",4.38731,50.92589
"Larus.michahellis",4.46266,51.05987
"Larus.michahellis",2.74975,51.15868
"Larus.michahellis",4.38731,50.92589
"Larus.michahellis",4.53547,51.1039
"Larus.michahellis",5.45602,50.95327
"Larus.michahellis",3.96238,51.02009
"Larus.michahellis",5.10035,50.96021
"Larus.michahellis",5.316,51.0011
"Larus.michahellis",2.60713,51.11332
"Larus.michahellis",2.74975,51.15868
"Larus.michahellis",5.316,51.0011
"Larus.michahellis",4.66695,50.78733
"Larus.michahellis",4.66695,50.78733
"Larus.michahellis",3.46117,50.79833
"Larus.michahellis",3.74782,50.9767
"Larus.michahellis",4.38731,50.92589
"Larus.michahellis",2.74975,51.15868
"Larus.michahellis",4.66695,50.78733
"Larus.michahellis",5.316,51.0011
"Larus.michahellis",4.66695,50.78733
"Larus.michahellis",4.38731,50.92589
"Larus.michahellis",4.32129,51.10652
"Larus.michahellis",4.53102,50.96906
"Larus.michahellis",4.66695,50.78733
"Larus.michahellis",5.52713,50.95175
"Larus.michahellis",5.52713,50.95175
"Larus.michahellis",4.53102,50.96906
"Larus.michahellis",4.38731,50.92589
"Larus.michahellis",2.74975,51.15868
"Larus.michahellis",4.66695,50.78733
"Larus.michahellis",4.96756,51.18736
"Larus.michahellis",4.38597,50.88094
"Larus.michahellis",3.67791,51.06705
"Larus.michahellis",3.53211,50.79803
"Larus.michahellis",4.39269,51.10569
"Larus.michahellis",2.67856,51.11354
"Larus.michahellis",4.53547,51.1039
"Larus.michahellis",4.53547,51.1039
"Larus.michahellis",3.53211,50.79803
"Larus.michahellis",3.46117,50.79833
"Larus.michahellis",3.53211,50.79803
"Larus.michahellis",3.46117,50.79833
"Larus.michahellis",2.095,41.562
"Larus.michahellis",2.343,42.005
"Larus.michahellis",0.835,41.59
"Larus.michahellis",0.883,41.591
"Larus.michahellis",2.131,41.544
"Larus.michahellis",2.296,41.825
"Larus.michahellis",2.683,41.619
"Larus.michahellis",0.731,40.778
"Larus.michahellis",0.617,40.667
"Larus.michahellis",1.079,41.063
"Larus.michahellis",3.176,42.025
"Larus.michahellis",0.797,41.644
"Larus.michahellis",2.396,41.501
"Larus.michahellis",2.706,41.718
"Larus.michahellis",2.307,41.942
"Larus.michahellis",2.246,42.023
"Larus.michahellis",2.33,42.005
"Larus.michahellis",2.419,41.519
"Larus.michahellis",3.286,42.286
"Larus.michahellis",1.102,41.073
"Larus.michahellis",2.474,42.177
"Larus.michahellis",2.17,41.356
"Larus.michahellis",0.526,41.512
"Larus.michahellis",0.366,40.725
"Larus.michahellis",1.244,41.111
"Larus.michahellis",2.011,41.561
"Larus.michahellis",2.826,41.989
"Larus.michahellis",0.825,41.527
"Larus.michahellis",2.246,42.032
"Larus.michahellis",1.09,41.063
"Larus.michahellis",3.189,42.259
"Larus.michahellis",2.765,42.115
"Larus.michahellis",2.442,41.699
"Larus.michahellis",0.669,41.551
"Larus.michahellis",2.245,42.068
"Larus.michahellis",1.362,41.14
"Larus.michahellis",0.688,40.66
"Larus.michahellis",2.391,41.969
"Larus.michahellis",0.677,40.641
"Larus.michahellis",3.104,42.196
"Larus.michahellis",3.14,41.998
"Larus.michahellis",2.252,41.473
"Larus.michahellis",3.092,42.34
"Larus.michahellis",2.241,41.419
"Larus.michahellis",1.949,42.425
"Larus.michahellis",0.903,41.718
"Larus.michahellis",0.799,40.887
"Larus.michahellis",2.319,41.951
"Larus.michahellis",0.9,42.177
"Larus.michahellis",0.791,40.761
"Larus.michahellis",2.546,42.204
"Larus.michahellis",3.055,42.304
"Larus.michahellis",5.7,50.9
"Larus.michahellis",6.15,51.5
"Larus.michahellis",4.7,51.7
"Larus.michahellis",5.95,51.65
"Larus.michahellis",5.95,51.65
"Larus.michahellis",4.95,51.8
"Larus.michahellis",6.15,52.2
"Larus.michahellis",4.8,52.35
"Larus.michahellis",4.8,52.35
"Larus.michahellis",5.5,51.95
"Larus.michahellis",5.5,51.95
"Larus.michahellis",6,51.55
"Larus.michahellis",5.75,51.05
"Larus.michahellis",5.8,51.7
"Larus.smithsonianus",-2.43,43.32
"Larus.smithsonianus",-2.43,43.32
"Larus.smithsonianus",13.098712,55.381907
"Larus.smithsonianus",12.348278,56.931501
"Larus.smithsonianus",-10.26475,52.139594
"Larus.smithsonianus",-9.064923,53.270839
"Larus.smithsonianus",-9.034952,53.271103
"Larus.smithsonianus",-9.461109,51.68492
"Larus.smithsonianus",-9.544395,53.265594
"Larus.smithsonianus",-8.218342,51.837598
"Larus.smithsonianus",-9.685558,52.275123
"Larus.smithsonianus",-9.124865,53.270289
"Larus.smithsonianus",-8.975007,53.271608
"Larus.smithsonianus",-9.517723,51.648249
"Larus.smithsonianus",-7.139834,55.069299
"Larus.smithsonianus",-10.266574,52.175513
"Larus.smithsonianus",-9.574357,53.265202
"Larus.smithsonianus",12.745773,55.989748
"Larus.smithsonianus",-4.717232,51.642873
"Larus.smithsonianus",-2.42,43.33
"Larus.smithsonianus",-2.42,43.33
"Larus.smithsonianus",-1.79,43.37
"Larus.smithsonianus",-2.42,43.33
"Larus.smithsonianus",-1.98,43.31
"Larus.smithsonianus",-2.42,43.33
"Larus.smithsonianus",-2.42,43.33
"Larus.smithsonianus",-1.98,43.32
"Larus.smithsonianus",-1.79,43.37
"Larus.smithsonianus",-1.79,43.37
"Larus.smithsonianus",-1.79,43.38
"Larus.smithsonianus",-1.79,43.37
"Larus.smithsonianus",-1.98,43.32
"Larus.smithsonianus",-1.79,43.37
"Larus.smithsonianus",-1.8,43.37
"Larus.smithsonianus",-1.79,43.38
"Larus.smithsonianus",-2.42,43.33
"Larus.smithsonianus",-2.42,43.33
"Larus.smithsonianus",-2.42,43.33
"Larus.smithsonianus",-2.42,43.33
"Larus.smithsonianus",-2.42,43.33
"Larus.marinus",18.210207,57.599936
"Larus.marinus",16.365409,56.695922
"Larus.marinus",13.998312,58.982331
"Larus.marinus",15.651994,58.433669
"Larus.marinus",11.609342,57.760067
"Larus.marinus",11.609342,57.760067
"Larus.marinus",17.017811,58.744527
"Larus.marinus",18.363882,56.984391
"Larus.marinus",12.360163,56.931443
"Larus.marinus",11.864293,57.807182
"Larus.marinus",18.290768,58.946475
"Larus.marinus",15.279373,59.277998
"Larus.marinus",16.399329,56.196425
"Larus.marinus",18.720774,59.76032
"Larus.marinus",18.353156,57.054465
"Larus.marinus",18.77425,63.195142
"Larus.marinus",12.367969,56.920422
"Larus.marinus",15.261532,59.285748
"Larus.marinus",13.04396,55.638129
"Larus.marinus",13.595301,55.388653
"Larus.marinus",11.923734,57.698477
"Larus.marinus",15.648634,58.429662
"Larus.marinus",19.078761,57.952968
"Larus.marinus",15.616304,60.618754
"Larus.marinus",11.917194,57.604951
"Larus.marinus",11.141813,58.831703
"Larus.marinus",17.511138,62.142852
"Larus.marinus",14.76471,56.859919
"Larus.marinus",16.559742,59.604256
"Larus.marinus",16.478803,56.7715
"Larus.marinus",19.253538,57.954469
"Larus.marinus",18.326332,57.669577
"Larus.marinus",12.558573,56.842083
"Larus.marinus",12.644075,56.447739
"Larus.marinus",13.555416,59.376432
"Larus.marinus",11.81846,58.09589
"Larus.marinus",11.681926,57.694479
"Larus.marinus",12.363944,56.97604
"Larus.marinus",13.249585,58.896861
"Larus.marinus",18.187633,57.388501
"Larus.marinus",12.793213,56.139903
"Larus.marinus",15.651994,58.433669
"Larus.marinus",12.849044,56.658293
"Larus.marinus",15.673077,59.144479
"Larus.marinus",13.20271,58.690156
"Larus.marinus",18.22829,59.105765
"Larus.marinus",18.357908,59.118834
"Larus.marinus",15.590738,56.156892
"Larus.marinus",12.216279,57.113736
"Larus.marinus",17.066104,57.366335
"Larus.marinus",12.624339,56.741396
"Larus.marinus",11.923734,57.698477
"Larus.marinus",12.828616,56.09915
"Larus.marinus",12.359354,56.923305
"Larus.marinus",15.347905,56.120924
"Larus.marinus",14.326251,55.922349
"Larus.marinus",15.606189,60.648036
"Larus.marinus",12.812042,55.364669
"Larus.marinus",11.557212,57.889478
"Larus.marinus",15.839131,56.074546
"Larus.marinus",16.834958,58.192292
"Larus.marinus",18.80615,57.599527
"Larus.marinus",15.645239,58.401842
"Larus.marinus",15.269824,59.273541
"Larus.marinus",17.790739,58.800013
"Larus.marinus",16.843573,56.829276
"Larus.marinus",12.812042,55.364669
"Larus.marinus",12.34101,58.302837
"Larus.marinus",12.6109,56.812345
"Larus.marinus",11.923734,57.698477
"Larus.marinus",16.864845,59.480057
"Larus.marinus",11.670472,57.742571
"Larus.marinus",12.5723,56.850169
"Larus.marinus",18.126817,59.389073
"Larus.marinus",16.399329,56.196425
"Larus.marinus",18.299868,57.076892
"Larus.marinus",12.828616,56.09915
"Larus.marinus",16.492233,57.996794
"Larus.marinus",11.923734,57.698477
"Larus.marinus",12.500048,58.516487
"Larus.marinus",13.839885,55.420546
"Larus.marinus",11.990299,57.721023
"Larus.marinus",12.834572,56.671069
"Larus.marinus",16.962843,59.425474
"Larus.marinus",17.35016,60.761151
"Larus.marinus",17.032049,58.740919
"Larus.marinus",17.36492,60.657744
"Larus.marinus",15.738259,59.136738
"Larus.marinus",11.610671,57.697321
"Larus.marinus",11.703692,57.891507
"Larus.marinus",16.712482,57.892605
"Larus.marinus",11.610671,57.697321
"Larus.marinus",12.871708,56.433854
"Larus.marinus",11.610671,57.697321
"Larus.marinus",11.923734,57.698477
"Larus.marinus",14.201484,55.789143
"Larus.marinus",12.812042,55.364669
"Larus.marinus",16.832829,58.553666
"Larus.marinus",12.494299,57.935413
"Larus.marinus",11.804312,57.688995
"Larus.marinus",17.589983,58.95954
"Larus.marinus",16.376252,56.679927
"Larus.marinus",11.241832,58.429305
"Larus.marinus",11.791044,57.700806
"Larus.marinus",11.923734,57.698477
"Larus.marinus",18.061689,59.212423
"Larus.marinus",17.645553,59.028323
"Larus.marinus",12.367969,56.920422
"Larus.marinus",11.923734,57.698477
